54.6761,1.242
54.6761,1.227
54.6770,1.229
54.6770,1.226
54.6770,1.243
54.6770,1.661
54.6780,1.908
54.6780,1.908
54.6780,1.908
54.6780,2.049
54.6790,1.991
54.6792,1.618
54.6824,1.477
54.6839,1.314
54.6909,1.25
54.7019,1.24
54.7029,1.235
54.7063,1.229
54.7069,1.238
54.7069,1.29
54.7069,1.463
54.7069,1.468
54.7069,1.63
54.7079,2.039
54.7079,1.616
54.7079,1.643
54.7079,1.581
54.7089,1.334
54.7089,1.248
54.7089,1.228
54.7089,1.222
54.7089,1.224
54.7099,1.228
54.7099,1.253
54.7099,1.293
54.7109,1.421
54.7109,1.84
54.7109,1.985
54.7109,1.907
54.7109,1.805
54.7121,1.964
54.7121,1.841
54.7121,1.612
54.7128,1.395
54.7128,1.224
54.7139,1.221
54.7144,1.223
54.7148,1.237
54.7148,1.286
54.7148,1.444
54.7148,1.504
54.7159,1.526
54.7159,1.972
54.7159,1.769
54.7159,1.53
54.7169,1.545
54.7169,1.431
54.7169,1.309
54.7169,1.256
54.7179,1.225
54.7179,1.22
54.7179,1.223
54.7179,1.232
54.7179,1.244
54.7189,1.315
54.7189,1.791
54.7189,1.908
54.7189,1.908
54.7199,1.775
54.7199,1.64
54.7199,1.555
54.7209,1.255
54.7209,1.235
54.7209,1.224
54.7209,1.219
54.7209,1.22
54.7219,1.224
54.7219,1.311
54.7219,1.427
54.7219,1.51
54.7229,1.576
54.7229,1.765
54.7229,1.819
54.7229,1.754
54.7239,1.563
54.7239,1.383
54.7239,1.261
54.7239,1.302
54.7239,1.302
54.7249,1.256
54.7249,1.237
54.7249,1.229
54.7249,1.23
54.7258,1.356
54.7258,1.544
54.7258,1.826
54.7258,1.873
54.7258,1.928
54.7268,1.837
54.7268,1.604
54.7268,1.485
54.7268,1.232
54.7278,1.228
54.7280,1.225
54.7280,1.219
54.7288,1.225
54.7288,1.233
54.7298,1.275
54.7301,1.42
54.7308,1.65
54.7318,1.921
54.7318,2.046
54.7318,1.92
54.7318,1.615
54.7328,1.649
54.7328,1.406
54.7328,1.29
54.7328,1.232
54.7338,1.236
54.7338,1.23
54.7338,1.248
54.7348,1.327
54.7348,1.617
54.7348,1.622
54.7358,1.645
54.7358,1.984
54.7358,1.952
54.7358,1.937
54.7358,1.721
54.7368,1.439
54.7368,1.241
54.7368,1.232
54.7378,1.231
54.7378,1.231
54.7378,1.23
54.7378,1.229
54.7388,1.242
54.7388,1.498
54.7388,1.637
54.7388,1.915
54.7398,1.956
54.7398,1.807
54.7408,1.796
54.7408,1.614
54.7408,1.381
54.7408,1.257
54.7418,1.233
54.7418,1.222
54.7418,1.218
54.7418,1.246
54.7428,1.298
54.7428,1.463
54.7428,1.695
54.7439,1.767
54.7439,1.844
54.7448,1.967
54.7448,1.768
54.7458,1.527
54.7458,1.566
54.7468,1.439
54.7468,1.234
54.7478,1.226
54.7478,1.229
54.7487,1.234
54.7487,1.227
54.7487,1.229
54.7487,1.271
