0.8734,1.661
0.8734,1.661
0.8744,1.661
0.8744,1.661
0.8754,1.663
0.8754,1.662
0.8764,1.662
0.8774,1.661
0.8774,1.66
0.8784,1.661
0.8784,1.66
0.8794,1.661
0.8794,1.661
0.8794,1.661
0.8804,1.66
0.8804,1.661
0.8814,1.661
0.8814,1.66
0.8814,1.662
0.8824,1.663
0.8824,1.662
0.8834,1.661
0.8834,1.661
0.8834,1.661
0.8844,1.661
0.8844,1.662
0.8854,1.661
0.8854,1.663
0.8854,1.662
0.8864,1.662
0.8864,1.661
0.8874,1.661
0.8874,1.661
0.8884,1.663
0.8884,1.661
0.8894,1.662
0.8894,1.661
0.8894,1.66
0.8904,1.661
0.8904,1.662
0.8914,1.659
0.8914,1.663
0.8924,1.661
0.8993,1.661
0.8993,1.661
0.9003,1.661
0.9003,1.663
0.9013,1.662
0.9013,1.662
0.9013,1.664
0.9023,1.661
0.9023,1.661
0.9033,1.66
0.9033,1.662
0.9033,1.661
0.9043,1.662
0.9043,1.662
0.9053,1.661
0.9053,1.661
0.9053,1.66
0.9063,1.661
0.9063,1.661
0.9063,1.663
0.9073,1.664
0.9073,1.663
0.9083,1.661
0.9083,1.661
0.9083,1.66
0.9093,1.661
0.9093,1.662
0.9103,1.662
0.9103,1.662
0.9113,1.661
0.9113,1.661
0.9113,1.662
0.9123,1.66
0.9123,1.661
0.9123,1.663
0.9133,1.662
0.9133,1.662
0.9143,1.661
0.9143,1.661
0.9143,1.662
0.9153,1.661
0.9153,1.662
0.9153,1.661
0.9163,1.662
0.9163,1.661
0.9173,1.661
0.9173,1.661
0.9173,1.662
0.9183,1.663
0.9183,1.663
0.9183,1.662
0.9193,1.662
0.9193,1.661
0.9193,1.661
0.9203,1.662
0.9203,1.663
0.9203,1.661
0.9213,1.662
0.9213,1.661
0.9223,1.661
0.9223,1.661
0.9223,1.662
0.9233,1.66
0.9233,1.662
0.9233,1.663
0.9243,1.662
0.9243,1.662
0.9243,1.661
0.9253,1.661
0.9253,1.661
0.9253,1.661
0.9263,1.661
0.9263,1.662
0.9273,1.661
0.9273,1.66
0.9283,1.661
0.9283,1.662
0.9293,1.661
0.9293,1.663
0.9293,1.663
0.9303,1.66
0.9303,1.66
0.9303,1.662
0.9313,1.661
0.9313,1.661
0.9323,1.662
0.9323,1.661
0.9323,1.66
0.9333,1.661
0.9333,1.661
0.9343,1.661
0.9343,1.661
0.9343,1.662
0.9353,1.662
0.9353,1.661
0.9362,1.661
0.9362,1.661
0.9362,1.661
0.9372,1.662
0.9372,1.661
0.9382,1.663
0.9382,1.661
0.9382,1.66
0.9392,1.661
0.9392,1.662
0.9402,1.661
0.9402,1.662
0.9402,1.662
0.9412,1.662
0.9412,1.662
0.9412,1.661
0.9422,1.662
0.9422,1.66
0.9422,1.661
0.9432,1.663
0.9432,1.661
0.9442,1.662
0.9442,1.662
0.9452,1.662
0.9452,1.661
0.9452,1.661
0.9462,1.661
0.9462,1.663
0.9462,1.661
0.9472,1.661
0.9472,1.662
0.9472,1.661
0.9482,1.662
0.9482,1.662
0.9492,1.662
0.9582,1.661
0.9602,1.661
0.9612,1.661
0.9612,1.661
0.9622,1.663
0.9622,1.662
0.9622,1.661
0.9632,1.661
0.9632,1.66
0.9632,1.66
0.9642,1.66
0.9642,1.661
0.9642,1.662
0.9652,1.662
0.9652,1.661
0.9652,1.661
0.9662,1.66
0.9662,1.66
